"Update hadoop.version in the trunk, which is causing compilation failure",HDFS-13952,"<hadoop.version>3.2.0-SNAPSHOT</hadoop.version> to

<hadoop.version>3.3.0-SNAPSHOT</hadoop.version>

聽

On trunk compilation failure:

[WARNING] Rule 0: org.apache.maven.plugins.enforcer.RequireProperty failed with message:
The hadoop.version property should be set and should be 3.3.0-SNAPSHOT."
[HDFS-Quota]Quota is getting updated after storage policy is modified even before mover command is executed.,HDFS-8467,"a. create a directory 
{code}
./hdfs dfs -mkdir /d1
{code}
b. Set storage policy HOT on /d1
{code}
./hdfs storagepolicies -setStoragePolicy -path /d1 -policy HOT
{code}

c. Set space quota to disk on /d1
{code}
  ./hdfs dfsadmin -setSpaceQuota 10000 -storageType DISK /d1
{code}

{code} 
./hdfs dfs -count -v -q -h -t  /d1
   DISK_QUOTA    REM_DISK_QUOTA     SSD_QUOTA     REM_SSD_QUOTA ARCHIVE_QUOTA REM_ARCHIVE_QUOTA PATHNAME
        9.8 K             9.8 K          none               inf          none               inf /d1
{code}

d. Insert 2 file each of 1000B
{code}
./hdfs dfs -count -v -q -h -t  /d1
   DISK_QUOTA    REM_DISK_QUOTA     SSD_QUOTA     REM_SSD_QUOTA ARCHIVE_QUOTA REM_ARCHIVE_QUOTA PATHNAME
        9.8 K             3.9 K          none               inf          none               inf /d1
{code}

e. Set ARCHIVE quota on /d1
{code}
./hdfs dfsadmin -setSpaceQuota 10000 -storageType ARCHIVE /d1
./hdfs dfs -count -v -q -h -t  /d1
   DISK_QUOTA    REM_DISK_QUOTA     SSD_QUOTA     REM_SSD_QUOTA ARCHIVE_QUOTA REM_ARCHIVE_QUOTA PATHNAME
        9.8 K             3.9 K          none               inf         9.8 K             9.8 K /d1
{code}

f. Change storagepilicy to COLD
{code}
./hdfs storagepolicies -setStoragePolicy -path /d1 -policy COLD
{code}

g. Check REM_ARCHIVE_QUOTA Value
{code}
./hdfs dfs -count -v -q -h -t  /d1
   DISK_QUOTA    REM_DISK_QUOTA     SSD_QUOTA     REM_SSD_QUOTA ARCHIVE_QUOTA REM_ARCHIVE_QUOTA PATHNAME
        9.8 K             9.8 K          none               inf         9.8 K             3.9 K /d1
{code}

Here even when 'Mover' command is not run, quota of REM_ARCHIVE_QUOTA is reduced and REM_DISK_QUOTA is increased.

Expected : After Mover is success quota values has to be changed."
createErasureCodingZone should check whether cellSize is available,HDFS-8473,"createErasureCodingZone should check whether cellSize is available, otherwise, when user create file under this EC zone may throw HadoopIllegalArgumentException."
Delay in scanning blocks at DN side when there are huge number of blocks,HDFS-3512,"Block scanner maintains the full list of blocks at DN side in a map and there is no differentiation between the blocks which are already scanned and the ones not scanend. For every check (ie every 5 secs) it will pick one block and scan. There are chances that it chooses a block which is already scanned which leads to further delay in scanning of blcoks which are yet to be scanned.

"
When a HDFS client fails to read a block (due to server failure) the namenode should log this,HDFS-348,Right now only client debugging info is available.  The fact that the client node needed to execute a failure mitigation strategy should be logged centrally so we can do analysis.
Able to move encryption zone to Trash,HDFS-8040,"Users can remove encryption directory using the FsShell remove commands without -skipTrash option.
{code}
/usr/hdp/current/hadoop-hdfs-client/bin/hdfs dfs -D ""fs.trash.interval=60"" -rm -r /user/hrt_qa/encryptionZone_1
2015-04-01 19:19:46,510|beaver.machine|INFO|654|140309507495680|MainThread|15/04/01 19:19:46 INFO fs.TrashPolicyDefault: Namenode trash configuration: Deletion interval = 360 minutes, Emptier interval = 0 minutes.
2015-04-01 19:19:46,534|beaver.machine|INFO|654|140309507495680|MainThread|Moved: 'hdfs://sumana-dal-secure-4.novalocal:8020/user/hrt_qa/encryptionZone_1' to trash at: hdfs://sumana-dal-secure-4.novalocal:8020/user/hrt_qa/.Trash/Current
2015-04-01 19:19:46,863|test_TDE_trash|INFO|654|140309507495680|MainThread|Checking if the encryption zone is in Trash or not
2015-04-01 19:19:46,864|beaver.machine|INFO|654|140309507495680|MainThread|RUNNING: /usr/hdp/current/hadoop-client/bin/hadoop dfs -ls -R /user/hrt_qa/.Trash/Current
2015-04-01 19:19:46,892|beaver.machine|INFO|654|140309507495680|MainThread|DEPRECATED: Use of this script to execute hdfs command is deprecated.
2015-04-01 19:19:46,893|beaver.machine|INFO|654|140309507495680|MainThread|Instead use the hdfs command for it.
2015-04-01 19:19:46,893|beaver.machine|INFO|654|140309507495680|MainThread|
2015-04-01 19:19:50,289|beaver.machine|INFO|654|140309507495680|MainThread|drwx------   - hrt_qa hrt_qa          0 2015-04-01 19:19 /user/hrt_qa/.Trash/Current/user
2015-04-01 19:19:50,292|beaver.machine|INFO|654|140309507495680|MainThread|drwx------   - hrt_qa hrt_qa          0 2015-04-01 19:19 /user/hrt_qa/.Trash/Current/user/hrt_qa
2015-04-01 19:19:50,296|beaver.machine|INFO|654|140309507495680|MainThread|drwxr-xr-x   - hrt_qa hrt_qa          0 2015-04-01 19:19  /user/hrt_qa/.Trash/Current/user/hrt_qa/encryptionZone_1 
2015-04-01 19:19:50,326|beaver.machine|INFO|654|140309507495680|MainThread|-rw-r--r--   3 hrt_qa hrt_qa       3273 2015-04-01 19:19 /user/hrt_qa/.Trash/Current/user/hrt_qa/encryptionZone_1/file_to_get.txt
{code}"
directory size is shown as 0B when browsing directory,HDFS-7504,"No matter using hadoop dfs -ls or using web brower to look at the directory information, the size is always shown as 0B. The correct value should be the sum of its files and sub-directories."
how to set building information,HDFS-7432,"after i build hadoop from sorce coude, when i start namenode, i saw ""STARTUP_MSG: Unknown -r Unknown"" in its log file. this is url and revision information.
how could i set it when building"
HDFS Space Quota not working as expected,HDFS-7658,"I am implementing hdfs quota in a cdh4.6 cluster .Hdfs name quota has been working properly.But the Hdfs Space quota has not been working as expected.i.e,

I set the space quota of 500MB for a directory say /test-space-quota.

Then i put a file of 10 Mb into /test-space-quota which worked .Now the space available is 480 MB ( 500 - 10*2) where 2 is rep factor.

Then i put a file of 50Mb into /test-space-quota which worked too as expected. Now the space available is 380 MB (480 - 50*2)

""I am checking the quota left from the command hadoop fs -count -q /test-space-quota""

Then i tried to put a file of 100 Mb . It should since it will just consume 200 Mb of space with replication. But when i put that i got an error 

""DataStreamer Exception
org.apache.hadoop.hdfs.protocol.DSQuotaExceededException: The DiskSpace quota of /test is exceeded: quota = 524288000 B = 500 MB but diskspace consumed = 662700032 B = 632 MB""

But the quota says

hadoop fs -count -q /test-space-quota
        none             inf       524288000       398458880            1            2           62914560 /test-space-quota

Could you please help on this?"
Safemode admin command should log the audit logs.,HDFS-7972,"hdfs dfsadmin -safemode enter
hdfs dfsadmin -safemode leave"
XmlEditsVisitor should not use classes in com.sun.org.apache.xml.internal.serialize,HDFS-3668,"These classes are not public library.  It also generates a lot of ""Access restriction"" javac warnings."
Encryption Key created in Java Key Store after Namenode start unavailable for EZ Creation ,HDFS-7256,"Hit an error on ""RemoteException: Key ezkey1 doesn't exist."" when creating EZ with a Key created after NN starts.

Briefly check the code and found that the KeyProivder is loaded by FSN only at the NN start. My work around is to restart the NN which triggers the reload of Key Provider. Is this expected?

Repro Steps:

Create a new Key after NN and KMS starts
hadoop/bin/hadoop key create ezkey1 -size 256 -provider jceks://file/home/hadoop/kms.keystore

List Keys
hadoop@SaturnVm:~/deploy$ hadoop/bin/hadoop key list -provider jceks://file/home/hadoop/kms.keystore -metadata
Listing keys for KeyProvider: jceks://file/home/hadoop/kms.keystore
ezkey1 : cipher: AES/CTR/NoPadding, length: 256, description: null, created: Thu Oct 16 18:51:30 EDT 2014, version: 1, attributes: null
key2 : cipher: AES/CTR/NoPadding, length: 128, description: null, created: Tue Oct 14 19:44:09 EDT 2014, version: 1, attributes: null
key1 : cipher: AES/CTR/NoPadding, length: 128, description: null, created: Tue Oct 14 17:52:36 EDT 2014, version: 1, attributes: null

Create Encryption Zone
hadoop/bin/hdfs dfs -mkdir /Ez1
hadoop@SaturnVm:~/deploy$ hadoop/bin/hdfs crypto -createZone -keyName ezkey1 -path /Ez1
RemoteException: Key ezkey1 doesn't exist.
"
DFS rollback broken,HDFS-3028,"I ran an upgrade to test a patch which updates the data format, but when I then tried to rollback, the DNs don't seem to respond properly."
Semi-harmless race between block reports and block invalidation,HDFS-2282,"In the 0.20.203 codebase, block reports are not synchronized in any way against mutations to the actual file structure on disk. If a file is removed from a directory while the block report is scanning that directory, it will be mistakenly reported as existing with a length of 0, since File.length() on a non-existent file returns 0.

This results in an error being logged on the DataNode when the NN sends it a second block deletion request for the already-deleted block. I believe it to be harmless, but the error message can concern users.

This was fixed in the 0.20 code line in HDFS-2379.  This jira remains open to track the port to 0.24."
hadoop will terminate Web service process when a hadoop mapreduce task is finished.,HDFS-1488,"1. In the myeclipse 8.5 enviroment, I create a new Map/Reduce project named wordcount project!
2. create class including ""public void main(string[] args)"" named Wordcount
3.copy the hadoop wordcount exampler code from the hadoop folder to ""wordcount project "".
4. in the main() method, I add a jetty server and start it .the codes is showed as follows!
5.when I build and run it, i find jetty server will be terminate after hadoop task finishs.
6.I check hadoop jobtracker logs showing as follows.
======================================================
 logs
2010-11-05 16:47:41,968 INFO org.apache.hadoop.ipc.Server: IPC Server listener on 9001: readAndProcess threw exception java.io.IOException: connection was forcibly closed .Count of bytes read: 0
java.io.IOException: connection was forcibly closed
	at sun.nio.ch.SocketDispatcher.read0(Native Method)
	at sun.nio.ch.SocketDispatcher.read(SocketDispatcher.java:25)
	at sun.nio.ch.IOUtil.readIntoNativeBuffer(IOUtil.java:233)
	at sun.nio.ch.IOUtil.read(IOUtil.java:206)
	at sun.nio.ch.SocketChannelImpl.read(SocketChannelImpl.java:236)
	at org.apache.hadoop.ipc.Server.channelRead(Server.java:1214)
	at org.apache.hadoop.ipc.Server.access$16(Server.java:1210)
	at org.apache.hadoop.ipc.Server$Connection.readAndProcess(Server.java:801)
	at org.apache.hadoop.ipc.Server$Listener.doRead(Server.java:419)
	at org.apache.hadoop.ipc.Server$Listener.run(Server.java:328)
==============================================
codes:
	public static void main(String[] args) throws Exception {

		Handler handler = new AbstractHandler() {

			@Override
			public void handle(String target, HttpServletRequest request,
					HttpServletResponse response, int dispatch)
					throws IOException, ServletException {
				// TODO Auto-generated method stub
				response.setContentType(""text/html"");
				response.setStatus(HttpServletResponse.SC_OK);
				response.getWriter().println(""<h1>------start-------</h1>"");
				// ---------------------------------------
				// ---------------------------------------
				response.getWriter().println(""<h1>------end1-------</h1>"");
				((Request) request).setHandled(true);
				// request.getRequestDispatcher(""/WebRoot/result.jsp"").forward(request,
				// response);
			}
		};

		// 寮€鍚疛etty鏈嶅姟
		Server server = new Server(8086);
		server.setHandler(handler);
		server.start();
		// server.join();
		
		

		SimpleDateFormat tempDate = new SimpleDateFormat(""yyyy_MM_dd""
				+ ""_hh_mm_ss"");
		String datetime = tempDate.format(new java.util.Date());

		String out4 = ""out"" + datetime;
		args = new String[] { ""in"", out4 };
		Configuration conf = new Configuration();
		String[] otherArgs = new GenericOptionsParser(conf, args)
				.getRemainingArgs();
		if (otherArgs.length != 2) {
			System.err.println(""Usage: wordcount <in> <out>"");
			System.exit(2);
		}
		Job job = new Job(conf, ""word count"");
		job.setJarByClass(WordCount.class);
		job.setMapperClass(TokenizerMapper.class);
		job.setCombinerClass(IntSumReducer.class);
		job.setReducerClass(IntSumReducer.class);
		job.setOutputKeyClass(Text.class);
		job.setOutputValueClass(IntWritable.class);
		FileInputFormat.addInputPath(job, new Path(otherArgs[0]));
		FileOutputFormat.setOutputPath(job, new Path(otherArgs[1]));
		System.exit(job.waitForCompletion(true) ? 0 : 1);
	}"
Quota checks fail for small files and quotas,HDFS-1026,"If a directory has a quota less than blockSize * numReplicas then you can't add a file to it, even if the file size is less than the quota. This is because FSDirectory#addBlock updates the count assuming at least one block is written in full. We don't know how much of the block will be written when addBlock is called and supporting such small quotas is not important so perhaps we should document this and log an error message instead of making small (blockSize * numReplicas) quotas work.

{code}
// check quota limits and updated space consumed
updateCount(inodes, inodes.length-1, 0, fileINode.getPreferredBlockSize()*fileINode.getReplication(), true);
{code}

You can reproduce with the following commands:
{code}
$ dd if=/dev/zero of=temp bs=1000 count=64
$ hadoop fs -mkdir /user/eli/dir
$ hdfs dfsadmin -setSpaceQuota 191M /user/eli/dir
$ hadoop fs -put temp /user/eli/dir  # Causes DSQuotaExceededException
{code}"
HADOOP_*_HOME environment variables no longer work for tar ball distributions,HDFS-2045,"It used to be that you could do the following:

# Run `ant bin-package' in your hadoop-common checkout.
# Set HADOOP_COMMON_HOME to the built directory of hadoop-common.
# Run `ant bin-package' in your hadoop-hdfs checkout.
# Set HADOOP_HDFS_HOME to the built directory of hadoop-hdfs.
# Set PATH to have HADOOP_HDFS_HOME/bin and HADOOP_COMMON_HOME/bin on it.
# Run `hdfs'.
\\
\\
As of HDFS-1963, this no longer works since hdfs-config.sh is looking in HADOOP_COMMON_HOME/bin/ for hadoop-config.sh, but it's being placed in HADOOP_COMMON_HOME/libexec."
